file,5,7.1,7.11,7.15,7.16,7.18.1,7.18.4,7.18.5,7.2,7.20,7.21.3.2,7.21.4.1,7.21.4.2,7.21.5,7.21.6,7.21.7,7.21.8,7.4.2,7.5
crs-eg-342-attachment-2-jcc-hotel-agreement-template.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-342-attachment-rfp-hotel-full-service.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-342-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-343-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-343-attachment-2-jcc-hotel-agreement-template.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-343-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-343-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-346-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-346-attachment-2-jcc-hotel-agreement-template.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-346-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-346-rfp-hotel-room-block.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-347-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-347-attachment-2-jcc-hotel-agreement-template.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-347-attachment-rfp-hotel-full-service.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg-351-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-351-attachment-2-jcc-hotel-agreement-template.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-351-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-351-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-353-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-353-attachment-2-jcc-standard-terms-and-conditions.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-353-attachment-7-duty-care-questionnair.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-353-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-353-rfp-hotel-room-block.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-355-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-355-attachment-2-jcc-standard-terms-and-conditions.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-355-attachment-7-covid-19-duty-care-questionnaire.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-355-attachment-rfp-hotel.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg-355-bidders-call-question-and-answers.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-355-notice-cancellation.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-357-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-357-attachment-2-jcc-standard-terms-and-conditions.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-357-attachment-7-covid-19-duty-care-questionnaire.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-357-attachment-rfp-hotel-full-service.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg-357-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-358-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-358-attachment-2-jcc-standard-terms-and-conditions.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-358-attachment-7-covid-19-duty-care-questionnaire.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-358-attachment-rfp-hotel-full-service.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg-358-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-359-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-359-attachment-2-jcc-hotel-agreement-template.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-359-rfp-hotel-room-block.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-364-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-364-attachment-2-jcc-standard-terms-and-conditions.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg-364-attachment-7-duty-care-questionnair.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-364-attachment-rfp-hotel-room-block.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg-364-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-365-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-365-attachment-2-jcc-standard-terms-and-conditions.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-365-attachment-7-duty-care-questionnair.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-365-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-365-rfp-hotel-multi-awards-room-blocks.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg-369-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-369-attachment-2-jcc-standard-terms-and-conditions.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-369-attachment-7-duty-care-questionnair.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-369-attachment-rfp-hotel-room-block.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg-369-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-374-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-374-attachment-2-jcc-standard-terms-and-conditions.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-374-attachment-7-duty-care-questionnair.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-374-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-374-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg-376-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-376-attachment-2-jcc-hotel-agreement-template.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg-376-attachment-7-duty-care-questionnaire.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-376-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-376-rfp-hotel-full-service.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-380-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-380-attachment-2-jcc-hotelagreement-template.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-380-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-380-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-381-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-381-attachment-2-jcc-hotel-agreement-template.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-381-attachment-rfp-hotel.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-384-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-384-attachment-2-jcc-standard-terms-and-conditions.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-eg-384-attachment-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-384-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-386-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-386-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-386-attachment-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-386-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-387-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-387-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-387-cancellation-notice.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-387-rfp-hotel-full-service.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-390-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-390-attachment-1-admin-rules-non-it-services_0.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-390-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-390-attachment-2-jcc-hotel-agreementpdf.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-390-intent-award-higg.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-390-intent-award-hotel-nikko.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-390-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-390-rfp-hotel-room-blockpdf.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-395-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-395-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-395-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-395-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-396-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-396-attachment-2-jcc-hotel-agreement-template.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-396-attachment-rfp-hotel-full-service.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-396-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-396-questions-answers.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-403-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-403-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-403-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-403-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-407-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-407-attachment-2-jcc-hotel-agreement-template.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-407-attachment-rfp-v2.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-407-notice-cancellation.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-408-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-408-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-408-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-410-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-410-attachment-2-jcc-hotel-agreement-template.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-410-attachment-rfp.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-410-notice-cancellation.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-411-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-411-attachment-1-admin-rules-non-it-services_0.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-411-attachment-2-jcc-hotel-agreement-template.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-411-attachment-2-jcc-hotel-agreement-templatepdf.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-411-attachment-rfp.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-411-attachment-rfppdf.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-411-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-414-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-414-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-414-intent-award-higg.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-414-intent-award-hyatt.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-414-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-415-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-415-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-415-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-415-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-416-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-416-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-416-intent-award-grand-hyatt.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-416-intent-award-higg.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-416-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-417-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-417-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-417-attachment-rfp.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-417-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-417-questions-and-answers.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-422-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-422-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-422-cancellation-notice.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-422-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-430-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-430-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-430-attachment-rfp.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-430-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-430-notice-cancellation.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-432-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-432-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-432-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-432-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-433-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-433-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-433-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-433-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-442-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-442-attachment-2-jcc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-442-attachment-rfp.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-442-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-442-notice-cancellation.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-443-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-443-attachment-2-jcc-hotel-agreementpdf.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-443-rfp-hotel-room-blockpdf.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-444-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-444-attachment-1-admin-rules-non-it-services_0.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-444-attachment-2-jcc-hotel-agreement-template.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-444-attachment-2-jcc-hotel-agreement-templatepdf.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-444-attachment-2-jcc-hotel-agreementpdf.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-444-intent-award-grand-hyatt.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-444-intent-award-grand-hyatt_0.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-444-intent-award-grand-hyattpdf.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-444-intent-award-higg.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-444-intent-award-higgpdf.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-444-intent-award-higgpdf_0.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-444-intent-award-hotel-nikko.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-444-intent-award-hotel-nikkopdf.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-444-intent-award-hotel-nikkopdf_0.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-444-rfp-hotel-room-blockpdf.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-444-rfp-hotel-room-blockpdf_0.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-444-rfp-hotel-room-blockpdf_1.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-446-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-446-attachment-1-admin-rules-non-it-services_0.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-446-attachment-2-jcc-hotel-agreementpdf.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-446-attachment-2-jcc-hotel-agreementpdf_0.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-446-rfp-hotel-room-blockpdf.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-446-rfp-hotel-room-blockpdf_0.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-448-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-448-attachment-1-admin-rules-non-it-services_0.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-448-attachment-1-admin-rules-non-it-servicespdf.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-448-attachment-2-jcc-hotel-agreementpdf.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-448-attachment-2-jcc-hotel-agreementpdf_0.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-448-attachment-2-jcc-hotel-agreementpdf_1.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-448-rfp-hotel-room-block-pdf.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-448-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-448-rfp-hotel-room-block_0.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-448-rfp-hotel-room-block_1.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-448-rfp-hotel-room-block_2.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-449-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-449-attachment-2-jcc-hotel-agreementpdf.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-449-attachment-rfp.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-449-attachment-rfppdf.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-456-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-456-attachment-2-jcc-hotel-agreementpdf.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-456-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-456-rfp-hotel-room-blockpdf.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-459-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-459-attachment-2-jcc-hotel-agreementpdf.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-459-attachment-rfp.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-462-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-462-attachment-2-jcc-hotel-agreementpdf.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-462-attachment-rfp.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-464-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-464-attachment-1-admin-rules-non-it-services_0.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-464-attachment-2-jcc-hotel-agreementpdf.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-464-attachment-2-jcc-hotel-agreementpdf_0.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-464-attachment-rfp.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-470-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-470-attachment-2-jcc-hotel-agreementpdf.pdf,,O,,,,,,,O,,,,,,,,,,
crs-eg-470-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-470-rfp-hotel-room-blockpdf.pdf,,,,,,,,,O,,,,,,,,,,
crs-eg-474-attachment-1-admin-rules.pdf,,,,,,O,,,,,,,,,,,,,
crs-eg-474-attachment-1-admin-rules_0.pdf,,,,,,O,,,,,,,,,,,,,
crs-eg-474-attachment-1-admin-rulespdf.pdf,,,,,,O,,,,,,,,,,,,,
crs-eg-478-attachment-1-admin-rulespdf.pdf,,,,,,O,,,,,,,,,,,,,
crs-eg-480-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg-480-rfp-hotel-attachment-1-admin-rules-non-it-servicespdf.pdf,,O,,,,,,,,,,,,,,,,,
crs-eg-rfp-314-intent-award-courtyard.pdf,,,,,,,,,,,,,,,,,,,
crs-eg023-attachment-2-aoc-hotel-agreement-template-10-26-11.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg023-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg023-rfp-hotel-room-block-only.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg030-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg030-attachment-2-aoc-hotel-agreement-template-10-26-11.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg030-qa.pdf,,,,,,,,,,,,,,,,,,,
crs-eg030-rfp-hotel-full-service.pdf,,,,,,,,,,,,,O,,,,,,O
crs-eg030-rfp-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg035-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg035-attachment-2-aoc-hotel-agreement-template-10-26-11.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg035-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg035-rfp-hotel-full-service.pdf,,,,,,,,,,,,,O,,,,,,O
crs-eg040-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg040-attachment-2-aoc-hotel-agreement.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg040-attachment-rfp-hotel-room-block-only.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg040-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg050-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg050-attachment-2-aoc-hotel-agreement-template-2-11-13.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg050-rfp-hotel-room-block-only.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg061-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg061-attachment-2-aoc-hotel-agreement-template.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg061-rfp-hotel-full-service.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg407-questions-and-answers.pdf,,,,,,,,,,,,,,,,,,,
crs-eg42-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg42-attachment-2-aoc-hotel-agreement-template-room-block-only-master-account.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg42-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-eg42-rfp-hotel-room-block-only.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg87-attachment-2-aoc-hotel-agreement-template_room-block-only_master-account.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg88-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg88-attachment-2-aoc-hotel-agreement-template_room_block-only_master-account.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg88-attachment-rfp-hotel-room_block.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg89-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg89-attachment-2-aoc-hotel-agreement-template_room-block-only_master-account.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg89-attachment-rfp-hotel-room-block.pdf,,,,,,,,,,,,,,,,,,,O
crs-eg90-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg90-attachment-2-aoc-hotel-agreement-template_room-block-only_master-account.pdf,,,,,,,,,O,,,,,,,,,,O
crs-eg91-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-eg91-attachment-2-aoc-hotel-agreement-template_room-block-only_master-account.pdf,,,,,,,,,O,,,,,,,,,,O
crs-lk-379-attachment-2-standard-agreement-sample.pdf,,,,,,,,,O,,,,,,,,,,
crs-lk-379-rfp-hotel-room-block-02-2022.pdf,,,,,,,,,,,,,,,,,,,O
crs-lk-383-attachment-2-standard-agreement-sample.pdf,,,,,,,,,O,,,,,,,,,,
crs-lk-383-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-lk-383-rfp-hotel-room-block-02-2022.pdf,,,,,,,,,O,,,,,,,,,,
crs-lk-413-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-lk-413-attachment-2-hotel_agreement_template.pdf,,O,,,,,,,O,,,,,,,,,,
crs-lk-413-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-lk-413-rfp-hotel-full-service.pdf,,,,,,,,,O,,,,,,,,,,
crs-lk-555-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-lk-555-attachment-2-standard-agreement-sample.pdf,,,,,,,,,O,,,,,,,,,,
crs-lk-555-intent-award.pdf,,,,,,,,,,,,,,,,,,,
crs-lk-555-intent-award_0.pdf,,,,,,,,,,,,,,,,,,,
crs-lk-555-rfp-hotel-room-block.pdf,,,,,,,,,O,,,,,,,,,,
crs-pd-081-attachment-1-admin-rules-non-it-services.pdf,,,,,,,,,,,,,,,,,,,
crs-pd-081-attachment-2-aoc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-pd-081-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,O,,,,,,,,,,,,,,,,,
crs-pd-081-attachment-4-darfur-contracting-act-no-change.pdf,,O,,,,,,,O,,,,,,,,,,
crs-pd-081-attachment-7-conflict-interest-certification-form.pdf,,,,,,,,,,,,,,,,,,,
crs-pd-081-cancellation-notice.pdf,,,,,,,,,,,,,,,,,,,
crs-pd-081-rfp-hotel-full-service.pdf,,,,,,,,,O,,,,,,,,,,O
crs-pd-082-attachment-1-admin-rules.pdf,,,,,,,,,,,,,,,,,,,
crs-pd-082-attachment-2-aoc-hotel-agreement.pdf,,O,,,,,,,O,,,,,,,,,,O
crs-pd-082-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,O,,,,,,,,,,,,,,,,,
